...,...,...,...
145,1.9535943868618157,1.953125,-0.00046938686181574596
146,15.624894556143284,15.625,0.00010544385671629186
147,52.734397299353276,52.734375,-2.2299353275911926E-05
148,125,125,0
149,38.92792438479348,39.0625,0.13457561520652206
150,38.91961306626871,39.0625,0.14288693373129036
151,38.9198804449208,39.0625,0.1426195550792002
152,38.91982890311402,39.0625,0.14267109688597657
153,0,0,0
154,1.9506819254358199,1.953125,0.0024430745641801366
155,15.625484562740365,15.625,-0.00048456274036468017
156,52.734282475815164,52.734375,9.252418483640668E-05
157,125,125,0
158,197.52904361364068,197.75390625,0.2248626363593189
159,197.57225233249338,197.75390625,0.18165391750662252
160,197.57198015227647,197.75390625,0.18192609772353308
161,197.57202986463363,197.75390625,0.1818763853663654
162,0,0,0
163,1.9556449007374526,1.953125,-0.002519900737452563
164,15.624515065902793,15.625,0.0004849340972068461
165,52.73446505373405,52.734375,-9.00537340484675E-05
...,...,...,...
